id,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
183,2014-07-18 02:13:49,24,2,3,64,12576,,2451,0,0,2,2014-08-27,2014-08-28,2,0,1,17823,1,0,1,6,105,770,25
184,2014-07-18 02:18:23,24,2,3,64,12576,,2451,0,0,2,2014-08-27,2014-08-28,2,0,1,17823,1,0,1,6,105,770,64
185,2014-07-18 02:24:43,24,2,3,64,12576,,2451,0,0,2,2014-08-27,2014-08-28,2,0,1,17823,1,0,1,6,105,770,99
186,2014-08-03 02:26:07,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,3,6,105,29,64
187,2014-08-03 02:42:08,24,2,3,64,4777,,2451,0,0,2,2014-08-28,2014-08-29,2,0,1,8746,1,0,1,6,105,29,64
188,2014-08-03 02:53:13,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,38
189,2014-08-09 03:11:39,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,2,6,105,29,30
190,2014-08-09 03:18:47,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,95
191,2014-08-09 03:23:10,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,2,6,105,29,99
192,2014-08-09 03:24:25,24,2,3,64,4777,,2451,0,0,2,2014-08-31,2014-09-01,2,0,1,8746,1,0,1,6,105,29,99
193,2014-08-09 03:37:51,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,22
194,2014-08-09 03:48:37,24,2,3,64,4777,,2451,0,1,2,2014-08-30,2014-08-31,2,0,1,18492,6,0,1,6,105,29,8
195,2014-08-12 01:00:18,24,2,3,64,4777,,2451,0,0,7,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,16
196,2014-08-12 01:16:01,24,2,3,64,4777,,2451,0,0,7,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,8
197,2014-08-12 01:30:06,24,2,3,64,4777,,2451,0,0,7,2014-08-26,2014-08-27,2,0,1,8845,1,0,1,6,105,1854,78
198,2014-08-17 15:06:49,24,2,3,64,4777,,2451,0,0,2,2014-08-27,2014-08-28,2,0,1,17823,1,0,1,6,105,770,60
199,2014-08-17 15:08:38,24,2,3,64,4777,,2451,0,0,2,2014-08-27,2014-08-28,2,0,1,17823,1,0,1,6,105,770,82
200,2014-08-19 05:46:35,24,2,3,64,4777,,2451,0,0,3,2014-08-30,2014-08-31,2,0,1,8746,1,0,2,6,105,29,8
201,2014-11-09 21:05:35,24,2,3,64,47431,,2451,0,0,2,2015-02-08,2015-02-09,2,0,1,8740,1,0,2,6,105,12,43
202,2014-11-09 21:21:06,24,2,3,64,47431,,2451,0,0,2,2015-02-09,2015-02-10,2,0,1,8740,1,0,1,6,105,12,43
203,2014-11-15 18:34:24,24,2,3,64,47431,,2451,0,1,2,2015-02-06,2015-02-07,1,0,1,43705,6,0,2,6,105,809,29
204,2014-11-15 18:38:39,24,2,3,64,47431,,2451,0,1,2,2015-02-06,2015-02-07,1,0,1,43705,6,0,8,6,105,809,36
205,2014-11-15 18:56:23,24,2,3,64,47431,,2451,0,1,2,2015-02-06,2015-02-07,1,0,1,21790,6,0,5,6,105,29,21
206,2014-12-16 18:15:25,24,2,3,64,9448,,2451,0,0,2,2015-02-08,2015-02-09,2,0,1,8785,1,0,1,6,105,35,8
207,2014-12-16 19:35:04,24,2,3,64,9448,,2451,0,0,9,2015-02-08,2015-02-09,2,0,1,14039,6,0,1,6,105,35,8
208,2014-12-17 02:37:10,24,2,3,64,9448,,2451,0,0,2,2015-02-08,2015-02-09,2,0,1,18653,6,0,2,6,105,35,35
209,2014-12-20 05:22:02,24,2,3,64,9448,,2451,0,0,2,2015-02-04,2015-02-11,1,0,1,8746,1,0,1,6,105,29,99
210,2014-12-20 05:23:53,24,2,3,64,9448,,2451,0,0,2,2015-02-04,2015-02-11,1,0,1,8746,1,0,1,6,105,29,11
211,2014-12-23 02:33:01,24,2,3,64,9448,,2451,0,0,0,2015-02-04,2015-02-05,2,0,1,65035,6,0,1,6,105,29,10
212,2014-12-23 02:36:20,24,2,3,64,9448,,2451,0,0,0,2015-02-09,2015-02-10,2,0,1,65035,6,0,1,6,105,29,10
213,2014-12-23 02:37:22,24,2,3,64,9448,,2451,0,0,0,2015-02-10,2015-02-11,2,0,1,65035,6,0,1,6,105,29,10
214,2014-12-23 02:41:05,24,2,3,64,9448,,2451,0,0,0,2015-02-04,2015-02-05,2,0,1,21787,6,0,1,6,105,29,99
215,2014-12-23 02:42:36,24,2,3,64,9448,,2451,0,0,0,2015-02-09,2015-02-10,2,0,1,21787,6,0,2,6,105,29,99
216,2014-12-23 02:43:34,24,2,3,64,9448,,2451,0,0,0,2015-02-10,2015-02-11,2,0,1,21787,6,0,2,6,105,29,99
217,2014-12-23 02:51:30,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,14041,6,0,1,6,105,35,8
218,2014-12-23 02:54:06,24,2,3,64,9448,,2451,0,0,0,2015-02-05,2015-02-06,2,0,1,14041,6,0,1,6,105,35,8
219,2014-12-23 02:56:53,24,2,3,64,9448,,2451,0,0,0,2015-02-06,2015-02-07,2,0,1,14041,6,0,1,6,105,35,8
220,2014-12-23 03:02:55,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,36
221,2014-12-23 03:04:08,24,2,3,64,9448,,2451,0,0,0,2015-02-06,2015-02-08,2,0,1,8785,1,0,1,6,105,35,36
222,2014-12-23 03:04:48,24,2,3,64,9448,,2451,0,0,0,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,36
223,2014-12-23 03:05:38,24,2,3,64,9448,,2451,0,0,0,2015-02-05,2015-02-06,2,0,1,8785,1,0,1,6,105,35,36
224,2014-12-23 03:14:46,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,11
225,2014-12-23 03:26:32,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,14041,6,0,1,6,105,35,22
226,2014-12-23 03:33:36,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,64
227,2014-12-23 03:35:53,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,97
228,2014-12-23 04:05:53,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,11
229,2014-12-23 19:15:34,24,2,3,64,9448,,2451,0,0,2,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,36
230,2014-12-23 19:16:22,24,2,3,64,9448,,2451,0,0,2,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,11
231,2014-12-23 19:19:47,24,2,3,64,9448,,2451,0,0,2,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,36
232,2014-12-23 19:21:24,24,2,3,64,9448,,2451,0,0,2,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,37
233,2014-12-23 19:22:12,24,2,3,64,9448,,2451,0,0,2,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,8
234,2014-12-23 19:32:23,24,2,3,64,9448,,2451,0,0,2,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,22
235,2014-12-25 03:03:12,24,2,3,64,9448,,2451,1,0,9,2015-02-05,2015-02-06,2,0,1,8785,1,0,1,6,105,35,2
236,2014-12-25 03:18:37,24,2,3,64,9448,,2451,1,0,9,2015-02-05,2015-02-06,2,0,1,8785,1,0,1,6,105,35,8
237,2014-12-25 03:25:58,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,809,59
238,2014-12-25 03:28:41,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,36
239,2014-12-25 03:31:21,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,8
240,2014-12-25 03:34:34,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,62
241,2014-12-25 15:17:59,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,36
242,2014-12-25 15:19:49,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,2,6,105,35,78
243,2014-12-25 15:30:52,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,85
244,2014-12-25 15:32:48,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,29
245,2014-12-25 15:35:37,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,85
246,2014-12-25 15:38:08,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,5
247,2014-12-25 15:39:35,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,85
248,2014-12-26 18:07:23,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,2,6,105,35,36
249,2014-12-26 18:08:11,24,2,3,64,9448,,2451,0,0,4,2015-02-05,2015-02-06,2,0,1,14039,6,0,1,6,105,35,36
250,2014-12-26 18:15:36,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,2,6,105,35,99
251,2014-12-26 18:19:27,24,2,3,64,9448,,2451,0,0,4,2015-02-05,2015-02-06,2,0,1,14041,6,0,1,6,105,35,99
252,2014-12-26 18:24:16,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,2,6,105,35,64
253,2014-12-26 18:27:42,24,2,3,64,9448,,2451,0,0,4,2015-02-05,2015-02-06,2,0,1,14041,6,0,1,6,105,35,64
254,2014-12-26 18:29:41,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,1,6,105,35,64
255,2014-12-26 18:38:03,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,1,6,105,35,22
256,2014-12-26 18:42:15,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,5,6,105,35,8
257,2014-12-26 18:56:31,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14041,6,0,3,6,105,35,8
258,2014-12-26 18:57:17,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,14041,6,0,2,6,105,35,8
259,2014-12-26 19:01:36,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,14041,6,0,1,6,105,35,8
260,2014-12-26 19:05:13,24,2,3,64,9448,,2451,0,0,4,2015-02-05,2015-02-06,2,0,1,14041,6,0,5,6,105,35,8
261,2014-12-28 19:29:08,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,22
262,2014-12-28 19:35:08,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,8
263,2014-12-28 19:36:53,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,89
264,2014-12-28 19:57:37,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,8746,1,0,1,6,105,29,99
265,2014-12-28 20:07:08,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,65035,6,0,1,6,105,29,35
266,2014-12-28 20:17:17,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,65035,6,0,2,6,105,29,10
267,2014-12-28 20:21:47,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,65035,6,0,1,6,105,29,10
268,2014-12-28 20:38:09,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,65035,6,1,1,6,105,29,10
269,2014-12-28 23:47:30,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,8
270,2014-12-28 23:50:31,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,35
271,2014-12-29 00:02:47,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,35
272,2014-12-29 00:06:53,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,73
273,2014-12-29 00:12:39,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,8
274,2014-12-29 00:19:14,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,18492,6,0,1,6,105,29,8
275,2014-12-29 00:49:51,24,2,3,64,9448,,2451,0,0,4,2015-02-10,2015-02-11,2,0,1,8746,1,0,1,6,105,29,99
276,2014-12-29 01:11:43,24,2,3,64,9448,,2451,0,0,4,2015-02-10,2015-02-11,2,0,1,8746,1,1,1,6,105,29,99
277,2014-12-29 01:18:50,24,2,3,64,9448,,2451,0,0,4,2015-02-10,2015-02-11,2,0,1,8746,1,0,1,6,105,29,99
278,2014-12-29 03:49:56,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,81
279,2014-12-29 03:54:53,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,8
280,2014-12-29 03:57:45,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
281,2014-12-29 04:00:54,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,58
282,2014-12-29 04:04:02,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,99
283,2014-12-29 04:14:18,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,78
284,2014-12-29 04:20:22,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
285,2014-12-29 04:26:03,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,78
286,2014-12-29 04:30:58,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
287,2014-12-29 04:36:18,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,43
288,2014-12-29 04:55:10,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,8
289,2014-12-29 04:57:18,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,8
290,2014-12-29 04:59:04,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,99
291,2014-12-29 05:04:33,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
292,2014-12-30 00:54:57,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,4,6,105,35,22
293,2014-12-30 01:01:01,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,36
294,2014-12-30 01:03:51,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,62
295,2014-12-30 01:08:58,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,2,6,105,35,62
296,2014-12-30 01:13:33,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,83
297,2014-12-30 01:17:18,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,5
298,2014-12-30 01:19:53,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,809,59
299,2014-12-30 01:23:53,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,89
300,2014-12-30 01:40:53,24,2,3,64,9448,,2451,1,0,9,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,78
301,2014-12-30 01:46:29,24,2,3,64,9448,,2451,1,0,9,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,36
302,2014-12-30 03:05:55,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,0,2,6,105,35,78
303,2014-12-30 03:12:28,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,36
304,2014-12-30 04:27:51,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,36
305,2014-12-30 04:28:26,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,0,5,6,105,35,78
306,2014-12-30 04:51:53,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,1,1,6,105,35,78
307,2014-12-30 04:54:46,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,78
308,2014-12-30 05:36:56,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,35
309,2014-12-30 05:41:44,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,5
310,2014-12-30 05:49:01,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,8
311,2014-12-30 05:51:52,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,8
312,2014-12-30 05:57:36,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,14
313,2014-12-30 06:01:18,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,10
314,2014-12-30 06:04:13,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,51
315,2014-12-30 06:08:20,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,67
316,2014-12-30 06:13:23,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,2
317,2014-12-30 06:21:14,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,81
318,2014-12-30 06:30:29,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,10
319,2014-12-30 06:34:50,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,43
320,2014-12-30 06:40:52,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,99
321,2014-12-30 06:50:02,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,8
322,2014-12-30 06:52:58,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
323,2014-12-30 07:03:24,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
324,2014-12-30 07:11:52,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
325,2014-12-30 07:16:35,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,43
326,2014-12-30 07:22:52,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
327,2014-12-30 07:28:19,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,58
328,2014-12-30 07:35:54,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,2,6,105,12,8
329,2014-12-30 08:09:46,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
330,2014-12-30 08:17:36,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
331,2014-12-30 08:56:35,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,1,1,6,105,12,8
332,2014-12-30 09:28:02,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,8
333,2014-12-30 09:30:09,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,36
334,2014-12-30 09:32:00,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,14
335,2014-12-30 09:53:39,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,22
336,2014-12-30 10:01:12,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,1,6,105,35,99
337,2014-12-30 10:16:27,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18488,6,0,1,6,105,29,81
338,2014-12-30 10:20:06,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18488,6,0,1,6,105,29,78
339,2014-12-30 10:21:32,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18488,6,0,1,6,105,29,62
340,2014-12-30 10:25:42,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18488,6,0,1,6,105,29,8
341,2014-12-30 10:29:53,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,15
342,2014-12-30 10:36:00,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,8
343,2014-12-30 10:43:34,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18491,6,0,2,6,105,29,8
344,2014-12-30 10:49:13,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,18491,6,0,1,6,105,29,8
345,2014-12-30 10:54:55,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,18491,6,0,3,6,105,29,43
346,2014-12-30 11:10:27,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,21787,6,0,3,6,105,29,15
347,2014-12-30 11:20:31,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,21787,6,0,1,6,105,29,82
348,2014-12-30 11:27:02,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,21787,6,0,1,6,105,29,99
349,2014-12-30 11:29:22,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,21787,6,0,1,6,105,29,99
350,2014-12-30 11:48:30,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,21787,6,0,3,6,105,29,15
351,2014-12-30 12:43:43,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,21787,6,1,1,6,105,29,15
352,2014-12-30 12:51:34,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,21787,6,1,1,6,105,29,15
353,2014-12-30 12:59:26,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,65035,6,0,1,6,105,29,36
354,2014-12-30 12:59:46,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,65035,6,0,2,6,105,29,10
355,2014-06-03 10:38:09,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,57
356,2014-06-03 10:41:10,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,35
357,2014-06-03 10:42:21,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,89
358,2014-06-03 10:42:41,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,89
359,2014-06-03 10:54:05,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,89
360,2014-06-03 10:56:21,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,14
361,2014-06-03 10:56:50,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,30
362,2014-06-03 10:58:45,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,81
363,2014-06-03 10:59:52,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,8
364,2014-06-03 11:09:00,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,40
365,2014-06-03 12:03:25,2,3,55,405,38988,,2677,0,0,9,2014-06-05,2014-06-06,2,0,1,8255,1,0,1,6,77,20,57
366,2014-06-03 14:48:37,2,3,55,405,38988,,2677,0,0,9,2014-06-20,2014-06-21,4,0,1,54650,3,0,1,6,77,154,62
367,2014-06-06 15:23:10,2,3,55,405,1799,,2677,0,0,9,2014-06-20,2014-06-22,2,0,1,54650,3,0,1,6,77,154,62
368,2014-04-18 16:36:09,2,3,66,174,16634,4.1613,3313,0,0,9,2014-04-18,2014-04-21,2,0,1,24692,6,0,1,2,50,1241,18
369,2014-04-18 16:39:06,2,3,66,174,16634,3.3379,3313,0,0,9,2014-04-18,2014-04-21,2,0,1,61531,6,0,1,2,50,1241,91
370,2014-04-18 16:39:33,2,3,66,174,16634,3.3379,3313,0,0,9,2014-04-18,2014-04-21,2,2,1,61531,6,0,5,2,50,1241,91
371,2014-04-19 09:15:46,2,3,66,174,16634,3.3379,3313,0,0,1,2014-04-19,2014-04-21,2,2,1,61531,6,0,1,2,50,1241,91
